Cuisine,Review.link,Name,Coordinates_y,Coordinates_x,foodRating,serviceRating,atmosphereRating,priceRating
Greek,"https://www.google.com/maps/place/Oh+My+Gyro/@43.6501369,-79.3909773,17z/data=!4m8!3m7!1s0x882b34cffc96aaab:0x440847709de474ae!8m2!3d43.6501369!4d-79.3909773!9m1!1b1!16s%2Fg%2F11fxd_bn0h?authuser=0&hl=en&entry=ttu",Oh My Gyro,43.6501,-79.391,Negative,Positive,Negative,1
Greek,"https://www.google.com/maps/place/Hector's+Taverna/@43.6565986,-79.4030219,17z/data=!4m8!3m7!1s0x882b351f44c8f677:0x169d3f2739c9fff!8m2!3d43.6565986!4d-79.4030219!9m1!1b1!16s%2Fg%2F11v5x7njd6?authuser=0&hl=en&entry=ttu",Hector's Taverna,43.6566,-79.403,Positive,Positive,Neutral,0
Carribean,"https://www.google.com/maps/place/Chubby's+Jamaican+Kitchen/@43.6453093,-79.4006543,17z/data=!4m8!3m7!1s0x882b34de6592cc43:0x8c64c2d1d7abf541!8m2!3d43.6453093!4d-79.4006543!9m1!1b1!16s%2Fg%2F11fy54n6hy?authuser=0&hl=en&entry=ttu",Chubby's Jamaican Kitchen,43.6453,-79.4007,Positive,Positive,Positive,0
Carribean,"https://www.google.com/maps/place/Miss+Likklemore's/@43.6451196,-79.3953495,17z/data=!4m8!3m7!1s0x882b353020a4dcaf:0x9b5bf36d6480539c!8m2!3d43.6451196!4d-79.3953495!9m1!1b1!16s%2Fg%2F11kh7363cn?authuser=0&hl=en&entry=ttu",Miss Likklemore's,43.6451,-79.3953,Positive,Positive,Positive,2
Carribean,"https://www.google.com/maps/place/Tasty's+Caribbean+Cuisine/@43.6567884,-79.3992607,17z/data=!4m8!3m7!1s0x882b34ca97aecf73:0xebef87cb82279d40!8m2!3d43.6567884!4d-79.3992607!9m1!1b1!16s%2Fg%2F1tcxq98p?authuser=0&hl=en&entry=ttu",Tasty's Caribbean Cuisine,43.6568,-79.3993,Positive,Positive,Positive,2
Carribean,"https://www.google.com/maps/place/Wat+Ah+Jerk+Caribbean+Grill/@43.65048,-79.3773704,17z/data=!3m1!5s0x89d4cb2ce217a59b:0xe7eb1874c116f16a!4m8!3m7!1s0x89d4cb0f78c0171b:0x2d56b0cdbbfe820f!8m2!3d43.65048!4d-79.3773704!9m1!1b1!16s%2Fg%2F11r_k5hwmv?authuser=0&hl=en&entry=ttu",Wat Ah Jerk Caribbean Grill,43.6505,-79.3774,Positive,Positive,Negative,0
Carribean,"https://www.google.com/maps/place/The+Diner's+Corner/@43.6673883,-79.3857367,17z/data=!3m1!5s0x882b34b22730c8c7:0xbf118063768938bb!4m8!3m7!1s0x882b34b189534827:0xaa00e58a7023c11d!8m2!3d43.6673883!4d-79.3857367!9m1!1b1!16s%2Fg%2F11c329kkbh?authuser=0&hl=en&entry=ttu",The Diner's Corner,43.6674,-79.3857,Positive,Positive,Neutral,0
Carribean,"https://www.google.com/maps/place/The+Jerk+Spot/@43.6549078,-79.3995203,17z/data=!4m8!3m7!1s0x882b34daf4f64ae3:0x418971df618b6dd8!8m2!3d43.6549078!4d-79.3995203!9m1!1b1!16s%2Fg%2F1tvq4rqg?authuser=0&hl=en&entry=ttu",The Jerk Spot,43.6549,-79.3995,Positive,Positive,Positive,3
Carribean,"https://www.google.com/maps/place/Randy's+Roti+and+Doubles/@43.6725167,-79.3878975,17z/data=!4m8!3m7!1s0x882b34aec475c29b:0x5407dc66beb5221b!8m2!3d43.6725167!4d-79.3878975!9m1!1b1!16s%2Fg%2F11gcs44zvl?authuser=0&hl=en&entry=ttu",Randy's Roti and Doubles,43.6725,-79.3879,Positive,Positive,Neutral,1
Carribean,"https://www.google.com/maps/place/Umi's+Kitchen:+Halal+Caribbean+food/@43.6587276,-79.3697293,17z/data=!4m8!3m7!1s0x89d4cb4872bf2a43:0xf207f8cdd430909d!8m2!3d43.6587276!4d-79.3697293!9m1!1b1!16s%2Fg%2F11c4b4p3jc?authuser=0&hl=en&entry=ttu",Umi's Kitchen: Halal Caribbean food,43.6587,-79.3697,Positive,Positive,Neutral,1
Carribean,"https://www.google.com/maps/place/Rasta+Pasta/@43.6543027,-79.4004204,17z/data=!4m8!3m7!1s0x882b34c2494fda91:0xbe4f88db276d22ad!8m2!3d43.6543027!4d-79.4004204!9m1!1b1!16s%2Fg%2F1pyqf9z1s?authuser=0&hl=en&entry=ttu",Rasta Pasta,43.6543,-79.4004,Positive,Positive,Neutral,0
Carribean,"https://google.com/maps/place/Patties+Express/@43.6537166,-79.380338,17z/data=!4m8!3m7!1s0x882b34ca964e2e6f:0x27707da08db74213!8m2!3d43.6537166!4d-79.380338!9m1!1b1!16s%2Fg%2F1q5bwr253?authuser=0&hl=en&entry=ttu",Patties Express,43.6537,-79.3803,Positive,Positive,Negative,1
Middle Eastern,"https://www.google.com/maps/place/Amal+Toronto/@43.6687208,-79.3923792,17z/data=!3m1!5s0x882b34b766982d53:0xba06931e84ae9174!4m8!3m7!1s0x882b353f27576a19:0x9540400d97353588!8m2!3d43.6687208!4d-79.3923792!9m1!1b1!16s%2Fg%2F11fsqw_7mc?authuser=0&hl=en&entry=ttu",Amal Toronto,43.6687,-79.3924,Positive,Positive,Positive,1
Middle Eastern,"https://www.google.com/maps/place/Byblos+Downtown/@43.6474863,-79.3881964,17z/data=!4m8!3m7!1s0x882b34d1a971ae9d:0x825d990e87396563!8m2!3d43.6474863!4d-79.3881964!9m1!1b1!16s%2Fg%2F1pzv81kg_?authuser=0&hl=en&entry=ttu",Byblos Downtown,43.6475,-79.3882,Positive,Positive,Positive,1
Middle Eastern,"https://www.google.com/maps/place/Azkadenya+Restaurant+Queen+St.+W./@43.650359,-79.3883525,17z/data=!3m1!5s0x882b34ce2e2e5721:0x711cadac3b7e0a8b!4m8!3m7!1s0x882b351f6228f587:0x601c7b2dc84b4!8m2!3d43.650359!4d-79.3883525!9m1!1b1!16s%2Fg%2F11hzk5vw5d?authuser=0&hl=en&entry=ttu",Azkadenya Restaurant Queen St. W.,43.6504,-79.3884,Positive,Positive,Positive,1
Middle Eastern,"https://www.google.com/maps/place/Souk+Tabule/@43.6538167,-79.3544417,17z/data=!4m8!3m7!1s0x89d4cb14f68984bf:0xd15012c14456d7fb!8m2!3d43.6538167!4d-79.3544417!9m1!1b1!16s%2Fg%2F11c1ql_tpg?authuser=0&hl=en&entry=ttu",Souk Tabule,43.6538,-79.3544,Positive,Positive,Positive,0
Middle Eastern,"https://www.google.com/maps/place/Paramount+Middle+Eastern+Kitchen/@43.655068,-79.380018,17z/data=!3m1!5s0x89d4cb34cbce5f53:0x640153c7b6e1d951!4m8!3m7!1s0x882b33234bf15f4d:0x44134304ce39180!8m2!3d43.655068!4d-79.380018!9m1!1b1!16s%2Fg%2F1tcvk29w?authuser=0&hl=en&entry=ttu",Paramount Middle Eastern Kitchen,43.6551,-79.38,Positive,Positive,Positive,1
Middle Eastern,"https://www.google.com/maps/place/Anoush+Middle+Eastern+Cuisine/@43.6437656,-79.3912432,17z/data=!4m8!3m7!1s0x882b34d77b438f73:0x51122efd150d8c58!8m2!3d43.6437656!4d-79.3912432!9m1!1b1!16s%2Fg%2F1tht224l?authuser=0&hl=en&entry=ttu",Anoush Middle Eastern Cuisine,43.6438,-79.3912,Positive,Positive,Negative,0
Middle Eastern,"https://www.google.com/maps/place/Pita+Way/@43.6614153,-79.3806632,17z/data=!4m8!3m7!1s0x882b34b4cd022553:0x57c474a255fb6bf8!8m2!3d43.6614153!4d-79.3806632!9m1!1b1!16s%2Fg%2F1tgn5c7q?authuser=0&hl=en&entry=ttu",Pita Way,43.6614,-79.3807,Positive,Positive,Negative,0
Middle Eastern,"https://www.google.com/maps/place/Anoush+Middle+Eastern+Cuisine/@43.6598343,-79.3881786,17z/data=!4m8!3m7!1s0x882b34b632b77689:0x998c5a7e1b344b80!8m2!3d43.6598343!4d-79.3881786!9m1!1b1!16s%2Fg%2F1tmk93mq?authuser=0&hl=en&entry=ttu",Anoush Middle Eastern Cuisine,43.6598,-79.3882,Positive,Positive,Negative,0
Middle Eastern,"https://www.google.com/maps/place/Chef+Harwash/@43.6518217,-79.4045279,17z/data=!4m8!3m7!1s0x882b350f8822a65d:0x4566e4293b36178!8m2!3d43.6518217!4d-79.4045279!9m1!1b1!16s%2Fg%2F11j0bdflw4?authuser=0&hl=en&entry=ttu",Chef Harwash,43.6518,-79.4045,Positive,Positive,Positive,0
Middle Eastern,"https://www.google.com/maps/place/Nile+River+Restaurant+Toronto/@43.6552834,-79.414129,17z/data=!4m8!3m7!1s0x882b35ccbd9aa5cf:0xf69923f7187684aa!8m2!3d43.6552834!4d-79.414129!9m1!1b1!16s%2Fg%2F11qptbkpwf?authuser=0&hl=en&entry=ttu",Nile River Restaurant Toronto,43.6553,-79.4141,Positive,Positive,Positive,0
